playerID,year,tmID,pos,nrAwards,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade
darlihe01w,10,SAS,G,0.0,104,14,47,100,30,5,40,79,0,109,27,55,37,44,13,4,1,3,3,1,0,1,4,0,5,1,4,2,0,0
davenje01w,8,NYL,C,0.0,176,22,66,9,7,29,44,65,0,137,61,66,54,1,0,3,1,2,0,0,0,3,3,0,2,0,4,3,0,0
davenje01w,9,NYL,C,0.0,65,12,28,4,4,10,18,27,0,59,28,15,9,0,0,10,0,5,0,1,1,2,4,0,10,4,4,2,0,0
davenje01w,10,IND,C,0.0,72,15,25,6,7,14,21,38,0,55,29,20,14,0,0,37,1,10,3,2,8,3,9,0,25,14,11,9,0,0
davisbr01w,7,LAS,G,0.0,41,1,12,8,5,1,5,11,0,53,14,10,6,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisde01w,8,HOU,G,0.0,6,0,0,0,0,0,5,2,0,6,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davista02w,10,DET,G,0.0,2,2,0,0,0,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,1,DET,G,0.0,145,9,38,47,27,4,33,34,0,126,51,32,25,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,4,PHO,G,0.0,405,32,73,72,51,12,53,61,0,357,147,69,50,148,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,5,PHO,G,0.0,488,23,100,107,51,8,68,51,0,396,165,102,88,181,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,6,PHO,G,0.0,433,31,83,80,41,7,81,66,0,364,142,120,102,144,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,7,IND,G,0.0,348,40,106,76,39,9,55,58,0,313,123,66,54,127,48,12,4,3,3,1,0,0,7,0,15,5,0,0,8,2
deforan01w,8,IND,G,0.0,296,28,83,52,26,4,46,36,0,268,112,32,29,105,43,101,4,18,6,8,1,9,10,0,75,35,20,20,28,11
deforan01w,9,MIN,G,0.0,288,24,79,59,27,5,31,52,0,271,106,38,29,129,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deforan01w,10,DET,G,0.0,10,6,14,10,4,0,7,7,0,18,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derevje01w,5,CON,G,0.0,19,1,8,14,8,0,10,20,0,26,7,2,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derevje01w,6,CON,G,0.0,24,10,20,40,11,2,26,47,0,22,8,16,7,7,1,6,1,3,14,5,0,6,4,0,5,2,4,2,1,0
derevje01w,7,PHO,G,0.0,96,11,46,68,23,7,25,42,0,75,38,26,16,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derevje01w,8,PHO,G,0.0,36,5,18,24,6,1,16,18,0,30,13,11,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derevje01w,9,PHO,G,0.0,14,5,12,27,2,4,10,17,0,19,5,4,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desouer01w,3,LAS,F-C,0.0,12,8,6,2,3,0,6,14,0,14,5,10,2,0,0,3,1,0,0,0,0,0,0,0,1,0,4,3,0,0
desouer01w,8,CON,F-C,0.0,136,37,60,14,7,29,35,55,0,118,63,21,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
desouer01w,9,ATL,F-C,0.0,112,39,40,8,17,21,20,48,2,82,48,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desouer01w,10,ATL,F-C,0.0,402,119,190,38,32,44,70,117,1,322,170,95,62,0,0,23,5,9,2,4,2,10,10,0,18,10,4,3,0,0
dickeke01w,1,MIN,F,0.0,142,31,110,59,37,2,70,107,4,142,54,45,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dickeke01w,2,UTA,F,0.0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dillata01w,4,SAS,G,0.0,41,1,14,15,7,4,14,22,0,65,16,6,5,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dillata01w,5,SAS,G,0.0,37,2,12,19,4,1,14,18,0,54,16,1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dillata01w,6,SAS,G,0.0,9,1,5,3,2,0,3,5,0,16,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dixonta01w,1,LAS,G,0.0,338,34,71,96,40,10,60,86,0,291,132,77,62,34,12,47,4,7,16,3,0,8,12,0,46,17,9,8,10,5
dixonta01w,2,LAS,G,0.0,340,19,66,114,27,2,71,52,2,319,133,86,68,34,6,95,5,12,29,9,2,20,14,0,83,40,11,9,13,6
dixonta01w,3,LAS,G,0.0,319,18,74,119,28,5,82,74,2,320,125,59,49,57,20,61,2,18,17,12,0,13,15,1,44,25,10,9,4,2
dixonta01w,4,LAS,G,0.0,412,41,85,89,35,10,69,83,0,364,159,94,83,52,11,110,8,21,29,14,2,11,27,0,94,40,27,26,12,4
dixonta01w,5,LAS,G,0.0,311,32,78,112,36,1,71,86,0,269,119,87,68,11,5,31,4,13,9,2,0,10,12,1,30,12,8,7,0,0
dixonta01w,6,LAS,G,0.0,160,24,43,77,24,2,40,73,0,154,63,40,34,5,0,2,0,1,2,1,0,1,4,0,2,1,0,0,0,0
dixonta01w,7,HOU,G,0.0,162,19,41,54,13,2,58,63,1,171,69,28,23,9,1,11,1,7,5,0,0,4,1,0,11,4,4,3,0,0
dixonta01w,8,HOU,G,0.0,216,12,45,57,24,6,38,42,0,205,90,36,31,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dixonta01w,9,HOU,G,0.0,216,23,53,44,25,3,48,63,1,221,89,42,36,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dixonta01w,10,IND,G,0.0,132,10,41,37,12,3,27,45,0,134,55,21,18,10,4,21,2,5,2,1,0,5,5,0,26,9,5,3,2,0
donapbe01w,4,NYL,F-C,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donapbe01w,5,NYL,F-C,0.0,131,30,41,16,11,8,21,60,0,106,49,61,33,0,0,22,8,3,2,7,2,5,9,0,25,10,5,2,0,0
doronsh01w,8,NYL,G,0.0,10,0,3,0,3,0,1,2,0,11,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
dossaci01w,1,ORL,C,0.0,228,35,89,38,16,63,54,111,2,222,94,57,40,1,0,18,3,5,3,2,7,5,9,0,16,8,2,2,0,0
dossaci01w,2,ORL,C,0.0,19,1,5,2,3,5,7,18,0,19,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dossaci01w,3,ORL,C,0.0,88,15,20,10,4,13,20,48,0,53,26,46,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
douglka01w,2,ORL,G-F,0.0,154,16,35,39,37,7,44,34,0,141,51,47,34,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
douglka01w,3,ORL,G-F,0.0,271,41,94,53,49,13,42,66,1,205,92,67,58,79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
douglka01w,4,CON,G-F,0.0,336,33,73,56,31,11,28,38,0,274,120,68,49,123,47,29,2,8,12,3,1,1,9,0,30,10,7,6,12,3
douglka01w,5,CON,G-F,0.0,364,33,99,90,50,13,52,73,0,321,125,77,61,153,53,82,9,23,22,10,0,16,19,0,66,23,27,25,37,11
douglka01w,6,CON,G-F,0.0,351,45,85,94,48,4,54,57,0,288,119,106,82,110,31,96,12,25,18,11,1,8,17,0,67,31,29,19,38,15
douglka01w,7,CON,G-F,1.0,525,38,83,79,62,4,73,48,0,404,179,112,94,173,73,48,6,9,10,4,1,11,1,0,45,18,5,4,27,8
douglka01w,8,CON,G-F,0.0,577,49,109,125,65,10,95,67,0,484,207,122,95,201,68,52,6,10,10,10,0,15,7,0,52,18,9,8,28,8
douglka01w,9,IND,G-F,0.0,516,41,94,106,53,11,100,54,0,458,170,149,119,176,57,22,1,6,7,4,2,10,7,0,22,7,10,7,8,1
douglka01w,10,IND,G-F,0.0,547,24,96,85,56,7,75,45,0,459,188,122,105,189,66,155,14,21,40,14,6,19,14,0,141,51,43,35,58,18
duffyme01w,7,MIN,G,0.0,105,10,19,36,9,0,24,37,0,92,33,39,27,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duffyme01w,8,MIN,G,0.0,7,2,3,7,1,0,4,7,0,9,1,4,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duffyme01w,9,NYL,G,0.0,11,0,2,3,0,0,5,6,0,6,2,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dupreca01w,7,CHI,F,0.0,467,55,133,60,43,25,60,72,0,407,186,122,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dupreca01w,8,CHI,F,0.0,544,79,175,46,29,41,81,82,1,471,210,160,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dupreca01w,9,CHI,F,0.0,555,77,193,78,36,45,98,78,0,455,208,177,138,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dupreca01w,10,CHI,F,0.0,534,76,192,75,35,41,81,54,0,476,204,130,102,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dydekma01w,1,UTA,C,0.0,294,29,146,51,18,96,82,114,1,236,105,103,82,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dydekma01w,2,UTA,C,0.0,349,29,214,64,25,113,90,108,1,291,128,109,87,15,6,28,1,13,3,1,7,4,10,1,21,9,13,10,0,0
dydekma01w,3,UTA,C,0.0,394,52,210,71,25,107,96,99,2,319,139,135,114,8,2,60,3,41,12,1,17,16,17,0,55,22,15,13,5,3
dydekma01w,4,SAS,C,0.0,406,45,206,58,19,100,80,113,1,346,156,130,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dydekma01w,5,SAS,C,0.0,225,30,138,60,20,48,64,70,0,208,90,58,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dydekma01w,6,CON,C,0.0,225,27,168,38,8,71,47,62,0,162,87,65,50,2,1,36,8,34,4,3,13,16,19,0,38,14,11,7,1,1
dydekma01w,7,CON,C,0.0,320,35,171,40,21,85,50,73,0,253,125,84,69,4,1,55,12,24,4,4,14,8,17,0,48,22,13,11,1,0
dydekma01w,8,CON,C,0.0,214,37,172,31,12,66,51,75,1,187,91,38,30,5,2,21,3,16,2,0,8,3,4,0,25,10,2,0,2,1
dydekma01w,9,LAS,C,0.0,4,2,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
edwarmi01w,1,CLE,G,0.0,139,7,29,41,14,5,42,32,0,153,55,35,23,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarmi01w,2,SEA,G,0.0,4,0,2,4,1,0,3,2,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarsi01w,1,SEA,C,0.0,216,38,69,22,16,10,45,57,0,182,83,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarsi01w,2,SEA,C,0.0,237,67,90,26,24,20,37,54,0,190,91,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarsi01w,3,SEA,C,0.0,223,46,95,19,21,12,44,66,0,158,84,73,54,1,1,4,2,1,0,0,0,2,4,0,8,1,4,2,0,0
edwarsi01w,4,SEA,C,0.0,157,54,79,16,10,9,31,55,0,134,61,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarsi01w,5,SEA,C,0.0,48,25,31,5,8,3,13,25,0,55,20,19,8,0,0,12,7,7,1,0,1,2,5,0,9,6,0,0,0,0
edwarsi01w,6,SEA,C,0.0,55,9,22,3,4,2,4,13,0,41,24,12,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
edwarte01w,4,MIN,G-F,0.0,181,24,81,148,41,11,92,60,0,168,63,40,31,80,24,20,1,9,19,5,1,8,6,0,19,6,4,4,12,4
edwarte01w,5,MIN,G-F,1.0,194,29,61,79,47,8,93,37,0,200,74,30,21,85,25,6,1,4,2,3,1,4,5,0,6,1,4,3,5,1
edwarto01w,1,PHO,G,0.0,338,19,57,58,36,9,63,80,2,298,112,101,79,114,35,17,1,5,5,4,0,2,8,0,20,5,6,4,13,3
edwarto01w,2,CHA,G,0.0,194,16,46,48,19,7,62,79,1,171,60,84,64,36,10,22,6,10,12,5,0,11,8,0,21,9,2,2,4,2
edwarto01w,3,CHA,G,0.0,112,11,30,24,16,2,17,28,0,99,36,46,33,25,7,3,0,1,1,0,0,1,2,0,5,1,2,0,3,1
elysh01w,6,SAS,F,0.0,139,11,51,27,7,4,33,42,0,132,50,39,30,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elysh01w,7,SAS,F,0.0,41,5,26,10,2,0,13,17,0,44,12,26,15,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elysh01w,8,SEA,F,0.0,65,10,29,11,8,1,19,28,0,62,20,31,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elysh01w,9,SEA,F,0.0,113,30,60,16,12,5,29,56,0,115,47,24,15,11,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
elysh01w,10,CHI,F,0.0,232,22,66,20,12,8,36,55,0,201,84,51,41,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enissh01w,1,CHA,F-C,0.0,139,21,24,10,10,1,16,30,0,104,41,60,46,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enissh01w,2,CHA,F-C,0.0,191,48,65,14,10,5,36,60,0,158,66,63,45,31,14,34,6,9,4,2,1,7,16,0,22,11,12,9,4,3
enissh01w,3,CHA,F-C,0.0,19,6,3,3,1,2,1,4,0,18,5,9,9,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0
enissh01w,4,CHA,F-C,0.0,252,62,63,16,29,2,41,63,0,188,82,77,62,62,26,15,5,7,1,2,2,6,9,1,10,4,6,6,3,1
erbsu01w,1,CHA,C,0.0,92,26,37,10,8,6,17,68,0,73,32,43,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erbsu01w,2,CHA,C,0.0,54,8,27,4,1,5,10,23,0,42,18,21,18,0,0,8,2,2,0,0,0,3,3,0,5,4,0,0,0,0
erbsu01w,3,CHA,C,0.0,88,20,51,10,13,11,35,70,2,62,35,25,18,0,0,7,0,1,0,0,1,0,3,0,5,3,1,1,0,0
ervinla01w,10,CON,F,0.0,16,4,9,0,1,0,2,5,0,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fallotr01w,2,PHO,G-F,0.0,322,35,42,33,35,12,47,43,0,259,127,65,53,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,1,DET,C-F,0.0,45,16,16,2,6,1,14,30,0,30,15,27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,2,DET,C-F,0.0,129,41,68,16,7,5,30,68,1,98,46,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,3,DET,C-F,0.0,143,29,65,16,12,9,38,62,0,117,49,61,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,4,DET,C-F,0.0,127,29,53,23,10,4,41,62,0,99,43,63,41,0,0,31,8,12,4,1,0,10,14,0,25,10,17,11,1,0
farriba01w,5,DET,C-F,0.0,118,28,33,7,8,2,26,46,0,80,41,54,36,0,0,18,8,7,2,1,0,5,5,0,17,6,8,6,0,0
farriba01w,6,DET,C-F,0.0,83,31,53,19,8,1,43,55,0,73,25,54,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
farriba01w,7,NYL,C-F,0.0,261,56,122,51,21,5,65,105,1,221,95,98,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,8,NYL,C-F,0.0,53,16,27,13,6,1,19,32,0,58,20,16,13,0,0,6,0,0,0,0,0,2,3,0,5,3,0,0,0,0
farriba01w,9,PHO,C-F,0.0,118,38,92,8,20,4,35,87,0,93,44,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,10,DET,C-F,0.0,17,3,15,5,5,0,9,17,0,9,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feastal01w,1,LAS,F,0.0,202,36,49,33,23,2,35,47,0,167,60,72,60,85,22,15,3,6,3,2,1,5,11,0,16,5,2,2,13,3
feastal01w,2,CHA,F,0.0,365,55,98,46,29,10,59,86,1,336,126,63,58,168,55,64,8,26,14,9,4,9,18,0,74,26,1,1,35,11
feastal01w,3,CHA,F,0.0,379,37,81,61,39,12,40,79,0,292,115,85,70,189,79,15,3,12,7,2,0,4,1,0,20,6,0,0,13,3
feastal01w,4,CHA,F,0.0,422,37,76,73,52,9,72,75,0,378,142,78,66,205,72,21,2,3,1,2,0,0,5,0,20,7,4,3,10,4
feastal01w,5,CHA,F,0.0,388,22,62,60,27,6,68,61,0,332,132,91,79,143,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feastal01w,6,CHA,F,0.0,192,9,28,51,14,2,38,52,0,162,61,39,33,86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feastal01w,7,CHA,F,0.0,55,3,17,21,13,2,14,20,0,81,19,2,1,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feastal01w,9,IND,F,0.0,85,9,14,26,5,3,14,23,0,89,30,2,2,75,23,3,0,0,0,0,0,1,0,0,2,1,0,0,2,1
feifesu01w,6,SAC,G,0.0,7,0,1,3,0,0,2,3,0,6,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferdima01w,2,UTA,G,0.0,366,23,63,79,40,4,63,70,1,290,143,113,69,42,11,29,2,6,7,3,0,2,4,0,16,7,18,15,2,0
ferdima01w,3,UTA,G,0.0,489,19,88,91,51,7,89,86,0,371,176,171,132,34,5,74,4,18,13,10,0,20,16,0,56,25,34,23,5,1
ferdima01w,4,SAS,G,0.0,470,28,99,90,58,6,85,87,0,384,139,223,176,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferdima01w,5,SAS,G,0.0,199,18,36,29,32,2,35,34,0,162,67,64,55,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferdima01w,6,SAS,G,0.0,388,40,76,68,46,5,70,74,0,358,132,134,104,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferdima01w,8,SAS,G,0.0,164,33,48,28,19,3,37,55,0,170,61,40,36,27,6,33,7,12,6,10,0,6,7,0,26,11,13,11,2,0
ferdima01w,9,LAS,G,0.0,276,30,55,43,25,4,41,71,0,246,91,92,82,44,12,45,5,10,11,2,0,8,8,0,39,15,12,11,11,4
ferdima01w,10,LAS,G,0.0,151,17,24,24,15,2,22,44,1,135,58,37,31,22,4,5,1,1,0,1,0,0,2,0,4,1,2,2,2,1
fernama01w,8,LAS,G,0.0,297,12,60,101,36,14,90,31,0,282,107,89,71,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferrama01w,1,NYL,F,0.0,50,4,13,4,0,2,11,34,0,53,23,2,1,10,3,6,0,3,1,1,0,0,4,0,3,2,0,0,2,2
figgsuk01w,1,LAS,G,0.0,215,14,41,127,21,3,43,53,0,153,66,65,54,82,29,24,6,10,19,2,0,11,10,0,23,7,6,6,11,4
figgsuk01w,2,LAS,G,0.0,257,14,86,126,43,4,55,42,0,179,76,63,51,117,54,58,3,12,41,4,4,6,14,0,53,18,16,12,36,10
figgsuk01w,3,POR,G,0.0,264,13,67,104,25,2,44,50,0,233,83,65,59,120,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
figgsuk01w,4,HOU,G,0.0,149,11,70,82,26,1,59,33,0,124,52,22,19,69,26,17,1,5,7,1,0,3,4,0,15,6,0,0,7,5
firsool01w,1,NYL,C,0.0,12,0,4,1,0,1,2,8,0,10,4,5,4,1,0,6,1,0,0,0,0,0,1,0,4,3,0,0,0,0
floremi01w,1,MIA,G,0.0,112,6,17,49,23,3,48,36,0,112,34,42,26,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,7,CHA,C,0.0,76,26,40,9,2,14,21,48,0,89,30,22,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,8,LAS,C,0.0,40,11,15,3,3,8,12,17,0,54,17,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flukety01w,9,CHI,C,0.0,70,11,23,10,6,8,18,40,0,65,25,25,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,1,MIN,F,0.0,242,38,116,67,23,22,50,80,1,191,86,94,66,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,2,POR,F,0.0,180,49,196,45,20,34,39,56,0,166,71,40,33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
folklkr01w,3,POR,F,0.0,155,41,107,32,18,17,32,56,0,126,62,35,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordch01w,4,DET,F,1.0,344,99,235,27,32,31,79,109,1,270,128,129,88,0,0,67,25,55,4,11,6,10,30,0,74,24,23,19,0,0
fordch01w,5,DET,F,0.0,329,104,193,34,41,25,54,118,3,287,118,158,93,0,0,48,5,27,1,4,7,8,3,0,38,17,22,14,0,0
fordch01w,6,DET,F,0.0,313,113,209,26,33,46,69,143,6,279,120,150,73,0,0,19,7,7,2,1,2,3,11,1,18,8,5,3,0,0
fordch01w,7,DET,F,0.0,443,130,233,45,38,25,58,114,0,315,157,199,129,0,0,134,33,70,12,13,7,19,40,0,88,46,56,42,0,0
fordch01w,8,DET,F,1.0,195,48,120,22,28,11,42,54,0,143,71,83,53,0,0,69,33,59,4,5,3,14,32,0,65,27,33,15,1,0
fordch01w,9,DET,F,0.0,243,74,134,22,24,9,23,70,0,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordch01w,10,DET,F,0.0,249,71,144,25,28,13,49,105,1,227,97,100,55,3,0,39,17,33,6,7,1,18,23,0,29,13,16,13,0,0
fordki01w,1,MIA,G-F,0.0,104,32,30,21,32,1,27,65,1,108,33,63,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordki01w,2,MIA,G-F,0.0,71,19,46,21,17,5,18,43,0,80,26,32,18,11,1,2,1,0,2,0,0,1,3,0,5,1,0,0,0,0
fordst01w,2,NYL,F,0.0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordst01w,3,SAC,F,0.0,2,2,0,1,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlesy01w,9,CHI,C,0.0,178,28,99,5,19,36,37,32,1,150,77,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlesy01w,10,CHI,C,0.0,270,52,136,19,21,35,76,72,1,172,103,99,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francde01w,1,NYL,F,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
frankaq01w,9,SAC,G,0.0,53,5,40,59,16,1,26,44,0,70,19,14,9,24,6,2,0,1,1,1,0,2,2,0,6,1,0,0,4,0
frankaq01w,10,SEA,G,0.0,0,0,2,1,1,0,1,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazeme01w,10,SAS,F,0.0,145,27,57,15,8,5,21,43,0,126,52,39,27,37,14,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0
fresest01w,1,UTA,G,0.0,62,4,14,17,4,0,14,14,0,30,10,36,33,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,1,LAS,F,0.0,40,8,16,6,7,6,13,10,0,51,14,16,12,1,0,7,0,0,0,0,0,0,0,0,3,2,4,3,0,0
frettla01w,2,SAC,F,0.0,128,23,32,18,10,6,32,30,0,126,49,35,30,0,0,4,2,0,1,0,0,1,2,0,8,1,2,2,0,0
frettla01w,3,SAC,F,0.0,187,30,65,23,5,19,27,70,2,187,84,17,14,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,4,SAC,F,0.0,36,9,14,12,2,3,10,16,0,47,17,2,1,2,1,2,0,0,0,0,0,1,1,0,2,1,0,0,1,0
frettla01w,5,CHA,F,0.0,117,17,33,18,10,7,24,29,0,98,47,37,23,0,0,44,5,12,6,4,3,7,12,0,48,20,4,4,1,0
frettla01w,6,NYL,F,0.0,98,15,23,18,12,4,18,52,0,88,42,19,14,0,0,15,2,2,1,0,0,2,7,0,12,5,6,5,0,0
friertr01w,5,SEA,F,0.0,7,3,2,0,0,0,1,7,0,9,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,3,NYL,F-C,0.0,6,3,10,1,2,0,4,11,0,10,1,4,4,4,0,1,0,5,2,1,0,3,2,0,3,0,2,1,0,0
frohlli01w,4,NYL,F-C,0.0,83,11,25,15,6,8,14,26,0,72,31,22,14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,7,IND,F-C,0.0,66,14,21,9,5,0,13,27,0,68,26,8,6,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohlli01w,8,SAC,F-C,0.0,14,2,7,2,1,1,12,10,0,13,4,4,4,3,2,3,0,1,0,1,0,1,3,0,3,1,2,1,0,0
futreca01w,5,CON,G,0.0,42,7,12,10,5,1,7,20,0,38,11,16,13,17,7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gaithka01w,1,IND,C,0.0,20,8,12,5,4,1,5,10,0,15,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaithka01w,3,LAS,C,0.0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcibe01w,3,DET,G,0.0,8,0,4,9,3,0,11,8,0,11,2,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardike01w,9,CON,F,0.0,137,38,73,41,29,7,45,56,0,133,47,41,22,56,21,11,4,3,3,5,1,1,6,0,10,4,4,2,3,1
gardike01w,10,CON,F,0.0,180,54,89,39,25,24,38,57,0,159,58,89,54,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnan01w,3,UTA,F-C,0.0,57,29,32,5,3,3,13,35,0,49,18,38,21,0,0,5,1,3,0,0,1,1,5,0,3,2,2,1,0,0
gardnan01w,9,WAS,F-C,0.0,57,23,27,6,3,0,11,26,0,58,22,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
